Video,QID,Language Query,Type,IDs,Start,End,Revision
9606508b,,The bear stands in front of the wall,M,1,39,57,
9606508b,,The bear jumps on the wall,M,1,59,67,
9606508b,,The bear cub turns around and walks towards the wall,M,4,40,53,
86571569,,The rabbit gets inside the hole,M,1,28,43,
86571569,,The rabbit comes of the hole,M,3,4,11,
86571569,,The rabbit turns towards the direction of the hole,M,2,19,23,
86571569,,The rabbit walks towards the hole,M,5,53,66,
90956534,,The dog puts its tongue out,M,2,8,35,
90956534,,The dog disappears to the right side of the frame,M,3,32,35,
90956534,,The dog disappears to the right side of the frame,M,4,32,33,
92162474,,The cat jumps up at the toy,M,2,9,11,
92162474,,The cat jumps up at the toy,M,3,9,11,
92162474,,The cat claws at the toy,M,3,21,23,
92162474,,The cat jumps up at the toy,M,3,30,32,
92162474,,The cat jumps up at the toy,M,2,45,47,
92162474,,The cat jumps up at the toy,M,2,52,55,
92162474,,The cat jumps up at the toy,M,2,60,63,
a1f4c54d,,The birds comes a bit down while in flight,M,2,8,22,
a1f4c54d,,The birds comes a bit down while in flight,M,3,8,22,
a1f4c54d,,The birds comes a bit down while in flight,M,5,8,22,
a3e85b4b,,The zebra jumps with its head facing upwards,M,2,4,8,
a3e85b4b,,The zebra stops walking and looks down,M,3,14,51,
a3e85b4b,,The zebra stops walking,M,4,33,54,
a3e85b4b,,The zebra looks towards the camera,M,5,22,31,
a3e85b4b,,The zebra stops walking,M,5,22,35,
a3e85b4b,,The zebra takes a few steps to the left,M,5,37,48,
a3e85b4b,,The zebra walks to the left,M,4,63,73,
a3e85b4b,,The zebra walks to the left,M,5,70,87,
a3e85b4b,,The zebra falls on the ground while in a fight,M,1,58,65,
a3e85b4b,,The zebra fights with another zebra,M,1,115,122,
a3e85b4b,,The zebra fights with another zebra,M,2,115,122,
a3e85b4b,,The zebra moves round in circle with another zebra,M,1,88,112,
a3e85b4b,,The zebra moves round in circle with another zebra,M,2,88,112,
a3e85b4b,,The zebra bites on the neck of another zebra,M,2,122,125,
a3f0cb28,,The fish turns around to the right,M,1,8,16,
a3f0cb28,,The fish swims to the right,M,1,17,33,
a3f0cb28,,The fish swims in front of another fish,M,4,19,31,
a3f0cb28,,The fish disappears from the right side of the frame,M,4,24,32,
a4a8e24b,,The plane moves from the right to the left,M,1,1,15,
a4a8e24b,,The plane moves from the right to the left,M,2,1,15,
a4a8e24b,,The plane moves from the right to the left,M,3,1,15,
a4a8e24b,,The plane moves under another plane,M,1,8,10,
a4a8e24b,,The plane moves under another plane,M,2,11,14,
a4a8e24b,,The plane moves under another plane,M,3,14,15,
a4fc4f17,,The bird moves its head down under the beak of another bird,M,1,16,23,
a4fc4f17,,The bird ducks its head down,M,2,31,34,
a5cf4c8d,,The truck disappeared to the left side of the frame,M,2,3,19,
a5cf4c8d,,The truck slowed down at the right side of the road,M,3,36,46,
a5cf4c8d,,The minivan drives past the truck,M,1,31,47,
a5cf4c8d,,The bike appears from the left side of the frame,M,4,15,17,
a5f70ce7,,The turtle swims in circular pathway,M,1,1,62,
a5f70ce7,,The turtle swims over another turtle,M,5,30,60,
a5f70ce7,,The turtle makes a right turn,M,5,84,100,
a5f70ce7,,The turtle pushes another turtle as it swims,M,5,6,26,
a6adef89,,The plane gains elevation as it flies,M,3,3,27,
a6fcde01,,The cat gets down from the scratching post,M,3,11,13,
a6fcde01,,The cat jumps up and stands at the scratching post,M,2,17,36,
a6fcde01,,The cat claws at the toy,M,3,23,26,
a6fcde01,,The cat turns to the right,M,3,29,36,
a7c21e95,,The ship disappears from the left side of the frame,M,2,1,5,
a7c21e95,,The ship moves frim the right ot the left,M,3,14,20,
a7c21e95,,The ship moves towards the camera,M,8,2,18,
a20baeec,,The horse walks out of the shed,M,3,2,16,
a20baeec,,The horse walks out from behind the shed,M,6,13,32,
a20baeec,,The horse walks out from behind the shed,M,4,21,60,
a38d648a,,The rabbit stops walking,M,2,9,11,
a38d648a,,The rabbit turns right,M,2,13,18,
a38d648a,,The rabbit eats the leaves,M,2,25,30,
a38d648a,,The rabbit sits on the leaves,M,2,37,42,
a41e8c44,,The plane lands on the track,M,2,1,24,
a42f54f5,,The monkey jumps from one rock to another,M,4,5,7,
a42f54f5,,The monkey turns around and looks down at other monkeys,M,4,11,17,
a42f54f5,,The monkey disappears behind a rock,M,1,5,7,
a42f54f5,,The monkey jumps to another rock,M,2,9,14,
a84c60e6,,The horse overtakes other horses,M,3,43,108,
a84c60e6,,The person rides past other riders,M,7,43,108,
a95f0aea,,The person cycles past a rock,M,1,1,5,
a99df45f,,The giraffe makes its nech upright,M,1,3,10,
a99df45f,,The giraffe bends down its neck,M,1,12,18,
a99df45f,,The giraffe bends down its neck,M,2,19,38,
a218e951,,The fish turns towards the camera,M,1,9,18,
a218e951,,The fish descends downwards,M,1,8,22,
a218e951,,The fish descends downwards,M,2,4,20,
a386eaa2,,The goat walks to the right,M,3,12,20,
a386eaa2,,The goat snatches away the leaves,M,6,3,7,
a386eaa2,,The goat moves its mouth away from the leaves,M,5,20,24,
a386eaa2,,The goat walks to the right,M,2,17,35,
a386eaa2,,The goat turns to the right,M,4,35,44,
a386eaa2,,The goat ducks its head down,M,4,52,60,
a658e949,,The elephant stands up from the road and walks,M,2,4,50,
a658e949,,The elephant starts walking,M,3,24,50,
a658e949,,The elephant appears from behind another elephant,M,3,16,30,
a966d7fd,,The bird moves slightly to the left,M,3,3,10,
a966d7fd,,The bird jumps down the stick,M,3,17,20,
a966d7fd,,The bird jumps on the stick,M,3,28,30,
a966d7fd,,The bird walks to the right,M,1,23,38,
a966d7fd,,The bird climbs up the cage,M,8,22,34,
a966d7fd,,The bird grooms its wings,M,2,43,55,
a966d7fd,,The bird takes a leap up,M,4,49,53,
a4587f62,,The person disappears behind the plane,M,7,18,27,
a4587f62,,The person disappears behind the plane,M,6,21,30,
a4587f62,,The back part of the plane rises up,M,3,5,14,
a4587f62,,The plane emits smoke from behind,M,3,14,50,
a9162e14,,The bird turns to the right,M,1,4,8,
a9162e14,,The bird jumps and attaches itself to the cage,M,3,3,17,
a9162e14,,The bird jumps down from the stick,M,1,19,21,
a9162e14,,The bird drops down and sits on the cage,M,3,29,32,
a92390a0,,The chicken walks away from the camera,M,6,46,70,
a92390a0,,The sheep looks down at the ground,M,3,29,38,
a92390a0,,The sheep walks away from the camera,M,3,46,67,
a92390a0,,The sheep stops eating from the ground,M,2,33,67,
a92390a0,,The duck looks down at the ground,M,7,21,25,
a92390a0,,The sheep turns around and walks to the right,M,4,34,71,
a92390a0,,The duck starts walking,M,8,53,71,
a92390a0,,The duck walks slightly to the right,M,11,31,45,
a92390a0,,The sheep walks to the right,M,4,25,71,
a92390a0,,The sheep stops walking and eats from the ground,M,9,21,37,
a217538c,,The monkey walks to the right,M,1,35,46,
a217538c,,The zebra stands up from the ground,M,2,13,21,
a217538c,,The zebra takes a leap at another zebra,M,2,22,28,
a217538c,,The zebra tries to attack at another zebra,M,2,30,39,
a217538c,,The zebra makes a dash to the left,M,3,40,45,
a217538c,,The zebra falls on another zebra,M,3,7,14,
a217538c,,The zebra wrestles with another zebra,M,3,3,23,
a217538c,,The zebra wrestles with another zebra,M,2,3,23,
a6121689,,The lizard wrestles with another lizard,M,1,18,89,
a6121689,,The lizard wrestles with another lizard,M,2,18,89,
a6121689,,The lizard stands upright,M,1,26,32,
a6121689,,The lizard stands upright,M,2,26,47,
a6121689,,The lizard fall on the ground from a standing postion,M,1,55,61,
a6121689,,The lizard fall on the ground from a standing postion,M,2,55,61,
a6121689,,The lizard gets over another lizards,M,2,79,84,
a6121689,,The lizard makes several hops as it is an upright position,M,1,35,49,
aa22f9d0,,The bird jumps on the stick,M,1,16,19,
aa22f9d0,,The bird turns around and looks at the hand,M,1,20,24,
aa22f9d0,,The bird jumps to the food container and eats,M,1,26,36,
aa22f9d0,,The bird jumps on the stick,M,2,15,17,
aa22f9d0,,The bird jumps on the food container and eats,M,2,21,36,
aa348c45,,The zebra turns to the right,M,1,7,21,
aa348c45,,The zebra looks at the camera,M,1,23,28,
aa425600,,The sheep walks away from the camera,M,1,2,22,
aa425600,,The sheep walks away from the camera,M,2,2,22,
aa425600,,The sheep pauses walking,M,1,23,30,
aa425600,,The sheep pauses walking,M,2,23,30,
aafea009,,The dog runs towards the camera,M,4,15,30,
aafea009,,The dog pauses walking and looks back,M,5,18,21,
aafea009,,The dog turns around and walks towards the camera,M,3,4,15,
ab2714f3,,The dog turns in the direction of the camera,M,1,12,22,
ab2714f3,,The dog walks to the right towards the glass window,M,1,37,49,
ab2714f3,,The dog jumps at another dog,M,2,20,24,
ab2714f3,,The dog looks down at the ground,M,2,34,49,
ab2714f3,,The dog walks on the road to the right,M,2,70,76,
ab2714f3,,The dog walks on the road to the right,M,3,72,76,
ab2714f3,,The dog jumps away from another dog,M,3,2,6,
ab2714f3,,The dog looks down at the ground,M,4,33,47,
ac7deb19,,The dog climbs on the body of another dog,M,2,3,18,
ac7deb19,,The dog walks behind another dog,M,3,25,36,
ac32a655,,The chicken turns around and walks to the right,M,4,98,116,
ac32a655,,The chicken walks away from the camera,M,3,23,43,
ac32a655,,The chicken walks away from the camera,M,1,6,31,
ac32a655,,The chicken looks to the left,M,2,54,69,
ac093040,,The lizard spins while biting the tail of another lizard,M,2,1,43,
ac093040,,The lizard spins while biting the neck of another lizard,M,1,1,43,
acec8407,,The cat looks at the camera,M,2,1,18,
acec8407,,The cat walks from behind another cat towards the camera,M,1,17,48,
acec8407,,The cat bites the ear of another cat,M,2,44,58,
adbd400b,,The person pushes the bike forward with their feet on the muddy road,M,1,1,30,
adbd400b,,The person pushes the bike forward with their feet on the muddy road,M,3,1,30,
adbd400b,,The person pushes the bike forward with their feet on the muddy road,M,5,1,30,
ade9ee91,,The boat moves to the right in front of the long boat,M,1,26,87,
adf443e1,,The speedboat moves behind the sailboat from the left to the right,M,17,37,53,
adf443e1,,The person looks behind him,M,1,43,50,
ae70fb7c,,The sheep headbutts the dog,M,1,5,10,
ae70fb7c,,The sheep headbutts the dog,M,1,17,20,
ae70fb7c,,The sheep headbutts the dog,M,1,37,40,
ae70fb7c,,The dog walks away from the sheep,M,2,33,40,
ae70fb7c,,The sheep runs at the dog,M,1,57,60,
b0d09e6a,,The rabbit hops to the left,M,1,14,18,
b0d09e6a,,The rabbit turns around and walks to the right,M,1,35,49,
b0d09e6a,,The rabbit nibbles at the finger,M,1,55,80,
b0d09e6a,,The rabbit makes a little hop,M,3,4,6,
b0d09e6a,,The rabbit runs to the right,M,3,10,16,
b0d09e6a,,The rabbit remains seated at the left corner,M,4,11,48,
b0d09e6a,,The rabbit runs to the left towards another rabbit,M,3,19,29,The ID changes from 2 to 3
b0d09e6a,,The rabbit remains seated at the right corner,M,2,41,62,The ID changes from 3 to 2
b0e98fdd,,The dog walks away from the glass door,M,2,9,19,
b0e98fdd,,The dog walks towards the glass door,M,2,21,26,
b0e98fdd,,The dog stands near the glass door,M,2,27,32,
b0e98fdd,,The dog stands upright on its hind legs,M,1,31,33,
b0f7e75c,,The elephant swings its body back and forth,M,1,1,39,
b0f7e75c,,The elephant walks in front of another elephant,M,3,2,39,
b0ffaf3b,,The rabbit jumps on another rabbit,M,2,2,8,
b0ffaf3b,,The rabbit chases another rabbit,M,1,10,34,
b0ffaf3b,,The rabbit runs around the column structure,M,1,17,34,
b0ffaf3b,,The rabbit runs around the column structure,M,2,15,34,
b1affe79,,The bird walks to the left,M,4,16,20,
b1affe79,,The bird stands still,M,4,21,35,
b1affe79,,The bird turns to the left,M,2,30,34,
b1affe79,,The bird pecks at another bird,M,5,3,9,
b1affe79,,The bird pecks at another bird,M,7,21,23,
b1affe79,,The bird pecks at another bird,M,3,18,20,
b1b32ddd,,The plane gains elevation in flight,M,1,1,39,
b1b32ddd,,The plane gains elevation in flight,M,2,1,39,
b1b32ddd,,The plane gains elevation in flight,M,3,1,39,
b1b32ddd,,The plane descends slightly in flight,M,4,46,54,
b1b32ddd,,The plane descends slightly in flight,M,5,1,54,
b1faf52b,,The panda pushes another panda away from the camera,M,1,2,28,
b1faf52b,,The panda walks backward as its pushed by another panda,M,2,2,28,
b1faf52b,,The panda turns around and faces right,M,1,33,55,
b1faf52b,,The panda places its mouth on top of another panda,M,2,11,26,
b1faf52b,,The panda walks behind the tree,M,1,67,90,
b1faf52b,,The panda sits under the tree,M,2,51,110,
b1faf52b,,The panda jumps on another panda,M,1,113,125,
b6cadd11,,The car disappears to the right side of the frame,M,1,4,8,
b6cadd11,,The car disappears to the right side of the frame,M,2,11,18,
b6cadd11,,The car disappears to the left side of the frame,M,4,36,40,
b6e2c041,,The puppy walks behind another puppy and gets to the food bowl,M,3,7,32,
b6e2c041,,The puppy eats from the food bowl,M,3,34,48,
b6e2c041,,The puppy looks up from the food bowl to its right,M,1,17,20,
b33ade7c,,The zebra walks slightly to the left,M,4,27,37,
b33ade7c,,The zebra looks down at the ground,M,3,5,8,
b33ade7c,,The zebra looks down at the ground,M,5,48,65,
b33ade7c,,The zebra looks up from the ground towards the camera,M,6,57,79,
b35cc2f3,,The bear stands down on four feets from upright position,M,1,25,32,
b35cc2f3,,The bear stands upright on its hind legs,M,1,33,36,
b35cc2f3,,The bear pushes down another bear,M,2,24,27,
b56be4b1,,The turtle swims to the right,M,3,5,28,
b56be4b1,,The turtle swims to the left,M,3,32,,The frame number cannot be seen
b56be4b1,,The turtle swims to the right,M,3,,,The frame number cannot be seen
b56be4b1,,The turtle adjusts itself on top of another turtle,M,2,,,The frame number cannot be seen
b56be4b1,,The turtle goes to the right sitting on top of another turtle,M,2,5,28,
b84ce852,,The zebra kicks another zebra with its back legs,M,1,7,14,
b84ce852,,The zebra moves back swiftly after being kicked,M,3,11,16,
b84ce852,,The zebra walks away from the camera,M,1,19,68,
b84ce852,,The zebra walks away from the camera,M,2,13,68,
b84ce852,,The zebra pauses walking for a while,M,3,40,54,
b432c3ef,,The biker leans to the left,M,3,11,19,
b432c3ef,,The biker leans to the left,M,1,11,19,
b432c3ef,,The biker leans to the left,M,5,11,19,
b432c3ef,,The bike leans to the left,M,4,11,19,
b432c3ef,,The bike leans to the left,M,2,11,19,
b432c3ef,,The bike leans to the left,M,6,11,19,
b432c3ef,,The bike takes a left turn,M,4,13,18,
b432c3ef,,The bike takes a left turn,M,2,13,18,
b432c3ef,,The bike takes a left turn,M,6,13,18,
b454fdbc,,The tortoise is turned around upside down,M,4,6,18,
b454fdbc,,The tortoise is turned around upside down,M,1,35,41,
b454fdbc,,The person turns the tortoise upside down,M,3,5,17,
b604f2dd,,The boy runs over the zebra crossing and crosses the road,M,5,18,29,
b604f2dd,,The person walks over the zebra crossing,M,6,28,51,
b604f2dd,,The person crosses the road over the zebra crossing,M,4,43,81,
b604f2dd,,The dog crosses the road over the zebra crossing,M,1,41,78,
b604f2dd,,The dog crosses the road over the zebra crossing,M,2,43,74,
b604f2dd,,The dog crosses the road over the zebra crossing,M,4,47,81,
b604f2dd,,The dog hops on the sidewalk from the road,M,11,103,106,
b898c99e,,The giraffe walks in front of another giraffe,M,2,13,26,
b898c99e,,The giraffe bends down its neck,M,2,45,53,
b898c99e,,The giraffe bends down its neck,M,1,14,21,
b898c99e,,The giraffe walks slightly to the right,M,1,25,33,
b926e1ad,,The panda pulls a branch of tree towards itself,M,3,11,23,
b926e1ad,,The panda sits up from a laid down position,M,1,11,18,
b926e1ad,,The panda turns around and psuhes another panda,M,2,19,30,
b926e1ad,,The panda falls down on the ground,M,3,28,32,
b926e1ad,,The panda starts climbing up a tree,M,2,34,42,
b4891f7f,,The goat looks back at other goats,M,4,5,15,
b4891f7f,,The goat stops walking at the edge of the road,M,5,13,38,
b4891f7f,,The goat looks back at other goats,M,5,31,40,
b4891f7f,,The goat walks up from the grass field to the road,M,3,5,16,
b4891f7f,,The goat walks up from the grass field to the road,M,2,16,31,
b4891f7f,,The goat walks up from the grass field to the road,M,1,14,42,
b4891f7f,,The goat walks towards another goat facing the camera,M,3,44,65,
b4891f7f,,The goat walks towards another goat facing the camera,M,2,33,53,
b4891f7f,,The goat walks towards another goat facing the camera,M,1,36,65,
b4891f7f,,The goat turns around and faces right,M,4,31,42,
b4891f7f,,The goat turns towards the camera and starts running,M,4,59,65,
b6520a94,,The girl moves her hand away from the cage,M,1,15,23,
b6520a94,,The rabbit walks behind other rabbits and walks left,M,4,68,83,
b6520a94,,The rabbit nibbles at the leaf,M,6,166,174,
b6520a94,,The rabbit slightly moves up to eat the leaf,M,5,175,180,
b6520a94,,The girl stands up,M,1,183,188,
b12701b7,,The kitten walks towards the camera from between other cats,M,2,4,15,
b12701b7,,The kitten looks back,M,3,17,29,
b30744df,,The elephant walks away from the camera,M,4,3,30,
b30744df,,The elephant gets pushed to the ground,M,1,4,10,
b30744df,,The elephant stands up on its feet,M,1,15,23,
b30744df,,The elephant pushes another elephant with its trunk,M,3,24,43,
b30744df,,The elephant collides with the wooden barrier,M,1,39,45,
b30744df,,The elephant collides with the wooden barrier,M,1,65,71,
b30744df,,The elephant pushes another elephant with its trunk,M,3,55,69,
b30744df,,The elephant gets pushed to the ground,M,1,88,94,
b30744df,,The elephant turns around and walks away from the camera,M,7,108,144,
b30744df,,The elephant places its trunk over the body of another elephant,M,3,120,149,
b30744df,,The elephant turns around and walks away from the camera,M,3,154,216,
ba0e4dd4,,The cow leaves the bags behind,M,8,25,28,
ba0e4dd4,,The horse stops walking,M,6,35,73,
ba0e4dd4,,The horse stops walking,M,5,55,73,
ba0e4dd4,,The horse stops walking,M,7,59,73,
ba0e4dd4,,The horse stops walking,M,4,46,73,
ba4b3b09,,The dog turns around and runs to the right,M,3,17,30,
ba4b3b09,,The dog runs after another dog,M,4,16,47,
ba4b3b09,,The dog runs in a circle,M,3,30,47,
ba4b3b09,,The dog runs in a circle,M,4,30,47,
ba9ea03d,,The dog pins down another dog to ground with its mouth,M,2,53,61,
ba9ea03d,,The dog is pinned to the ground by another dog,M,1,53,61,
ba9ea03d,,The dog jumps the right side of another dog,M,1,84,87,
ba9ea03d,,The dog jumps to attack another dog,M,1,89,93,
ba9ea03d,,The dog collides with the pillar,M,1,102,104,
ba9ea03d,,The dog pushes another dog to the pillar,M,2,101,104,
ba9ea03d,,The dog sits down under another dog,M,1,116,133,
ba9ea03d,,The dog rolls around on its body to the right,M,1,157,162,
ba9ea03d,,The dog stands up and chases another dog,M,1,171,178,
ba28d02e,,The bear walks away from the camera,M,2,10,21,
ba28d02e,,The bear walks away from the camera,M,1,12,21,
ba538072,,The car disappears from the right side of the frame,M,1,9,14,
ba538072,,The car makes a right turn,M,6,1,23,
bb467ff9,,The tiger jumps up and frees itself from the bite of another tiger,M,3,9,17,
bb467ff9,,The tiger stands up from a sitting position,M,1,16,20,
bb467ff9,,The tiger jumps backwards,M,1,25,29,
bb8639e1,,The monkey turns around and looks back at other monkeys,M,1,11,35,
bb8639e1,,The monkey walks away from the cage and disappears behind a wall,M,2,25,28,
bb8639e1,,The monkey sits down and remains still,M,3,4,51,
bb8639e1,,The monkey starts to walk,M,3,53,69,
bb8639e1,,The monkey walks towards the cage to the right,M,7,9,17,
bb8639e1,,The monkey walks away from the cage to the left,M,7,21,33,
bb8639e1,,The monkey stands still,M,7,18,20,
bbe97d18,,The monkey walks towards another monkey,M,7,13,26,
bbe97d18,,The monkey releases another monkey from under its hand,M,5,7,13,
bbe97d18,,The monkey jumps backwards,M,6,8,10,
bbe97d18,,The monkey follows another monkey as it walks,M,5,17,25,
bbe97d18,,The monkey follows another monkey as it walks,M,4,17,25,
bbe97d18,,The monkey follows another monkey as it walks,M,6,17,25,
bbe97d18,,The monkey climbs on the body of another monkey,M,7,34,44,
bbe97d18,,The monkey jumps down from the rock,M,3,115,123,
bbe97d18,,The monkey walks away from the camera,M,3,126,146,
bbe97d18,,The monkey picks up another monkey from the floor,M,4,167,173,
bbe585b2,,The person walks around a bicycle,M,1,1,46,
bbe585b2,,The bicycle is moved around another bicycle by a person,M,3,1,46,
bc844942,,The boat makes a circular motion,M,2,1,35,
bc844942,,The person rides in a circle on a boat,M,1,1,35,
bc844942,,The boat moves towards the camera,M,2,37,48,
bcb6e338,,The person gets on the boat from the dock,M,4,3,10,
bcb6e338,,The person gets on the boat from the dock,M,8,14,19,
bcb6e338,,The person gets on the boat from the dock,M,11,38,42,
bcb6e338,,The person gets inside the room on the boat,M,2,19,26,
bcb6e338,,The person gets inside the room on the boat,M,4,32,36,
bcb6e338,,The person puts a stroller on the boat,M,11,23,38,
bcebc660,,The cub jumps on another cub,M,1,6,13,
bcebc660,,The cub pins down another cub on the ground,M,1,15,30,
bcebc660,,The cub jumos away from the other cub and runs away,M,1,71,79,
bcefdcc4,,The tiger jumps out of the water,M,2,1,6,
bcefdcc4,,The tiger jumps at another tiger,M,1,3,5,
bcefdcc4,,The tiger claws at another tiger,M,2,5,7,
bcefdcc4,,The tiger lands on the water,M,1,6,10,
bcefdcc4,,The tiger jumps at another tiger,M,2,10,14,
bd18bc5a,,The horse comes from behind and gets slightly forward another horse,M,2,1,30,
bdc5ccf7,,The cat jumps at the toy,M,1,14,16,
bdc5ccf7,,The cat grabs the toy between its paws,M,2,20,27,
bdc5ccf7,,The cat bites the toy,M,2,24,32,
bdc5ccf7,,The cat stands upright,M,2,22,28,
bdc5ccf7,,The cat jumps at the toy,M,1,42,44,
bdc5ccf7,,The cat jumps at the toy,M,2,58,60,
bdd5e6b3,,The monkey gets up on the trolley,M,2,9,24,
bdd5e6b3,,The monkey follows the man as he walks,M,1,27,43,
bdd5e6b3,,The monkey jumps out of the trolley,M,2,46,49,
beb693c9,,The ship starts moving,M,1,4,65,
bf04814f,,The panda stands upright,M,2,11,24,
bf04814f,,The panda pushes another panda against the wall,M,2,12,25,
bf04814f,,The panda engages in a fist fight with another panda,M,1,26,39,
bf04814f,,The panda engages in a fist fight with another panda,M,2,26,39,
c0fe8e1a,,The monkey eats the fruit from the ground,M,2,12,15,
c0fe8e1a,,The moneky drops the fruit and walks away,M,2,18,26,
c0fe8e1a,,The monkey tries to take a fruit from another monkey,M,1,5,16,
c0fe8e1a,,The monkey turns around and touche the bunch of fruits,M,1,23,30,
c1a40349,,The person looks to the left,M,3,17,40,
c1a40349,,The person looks to the left,M,5,42,61,
c1a40349,,The person rides the cycle in a zigzag motion,M,9,43,63,
c1a40349,,The cycle moves in a zigzag motion,M,10,43,63,
c1a40349,,The person disappears from the left side of the frame,M,1,18,21,
c1a40349,,The cycle disappears from the left side of the frame,M,2,17,22,
c1a40349,,The person disappears from the left side of the frame,M,5,68,71,
c1a40349,,The cycle disappears from the left side of the frame,M,6,66,71,
c1a40349,,The person looks forward,M,9,47,57,
c2e88575,,The person takes a rose from one hand to another,M,5,56,64,
c2e88575,,The person glances behind him,M,5,144,150,
c2e88575,,The person turns around and faces right,M,5,151,161,
c2e88575,,The person leans forward and gets in between other people,M,5,,,The frame number cannot be seen
c2e88575,,The person turns the door handle,M,3,76,84,
c2e88575,,The person turns around and looks left,M,1,81,100,
c2e88575,,The person knocks on the door,M,1,114,132,
c2e88575,,The person looks left,M,4,92,100,
c2e88575,,The person walks between other people,M,10,181,198,
c2e88575,,The person stands in front of the gate,M,10,200,454,
c2e88575,,The person bends down from a standing position,M,3,231,242,
c2e88575,,The person bends down a little and looks down,M,1,229,245,
c2e88575,,The person stands up from a bent down position,M,3,244,255,
c2e88575,,The person removes his mask,M,8,300,308,
c2e88575,,The person raises her hand against her face,M,14,303,327,
c2e88575,,The person glances slightly to the left,M,19,,,The frame number cannot be seen
c2e88575,,The person moves to the left and behind the group of people,M,19,,,The frame number cannot be seen
c2e88575,,The person raises his hand above his head,M,19,401,434,
c2e88575,,The person clicks photo,M,19,414,416,
c2e88575,,The person walks away from in front of the door,M,10,456,480,
c2e88575,,The person turns behind him and jerks away his hand,M,10,477,481,
c4aa176c,,The cat takes a step to the left,M,2,14,16,
c4aa176c,,The cat walks out from under the bench,M,3,64,76,
c4aa176c,,The cat inspects the face of another cat,M,3,75,102,
c4aa176c,,The cat inspects the back of another cat,M,3,112,157,
c4aa176c,,The cat inspects the face of another cat,M,3,178,186,
c4aa176c,,The cat inspects the back of another cat,M,2,182,188,
c4aa176c,,The cat walks under the bench,M,3,190,209,
c3c21268,,The panda stands upright and grabs the tree,M,2,10,15,
c3c21268,,The panda pulls down another panda to the snow,M,1,16,19,
c3c21268,,The panda falls on the snow,M,2,17,25,
c3c21268,,The panda gets over the body of another panda,M,1,19,25,
c3c21268,,The panda gets away from underneath another panda,M,2,25,29,
c3c21268,,The panda climbs up a tree,M,3,53,65,
c3c21268,,The panda pulls down another panda away from the tree,M,2,75,85,
c3c21268,,The panda stands upright,M,1,73,78,
c4f9f19e,,The plane goes from the right to the left behind another plane,M,2,1,63,
c4f9f19e,,The plane goes from the left to the right behind another plane,M,3,27,70,
c07ab37e,,The giraffe turns around and walks to the right,M,1,3,19,
c07ab37e,,The giraffe turns around and walks to the right,M,2,4,23,
c07ab37e,,The giraffe bends its neck under a tree branch,M,1,8,16,
c07ab37e,,The giraffe bends its neck under a tree branch,M,2,14,24,
c07ab37e,,The giraffe turns around and walks to the left,M,1,23,29,
c8c1d5a9,,The zebra walks to the right,M,2,5,35,
c8c1d5a9,,The zebra walks behind another zebra,M,2,6,24,
c9fdf703,,The elephant walks to the left of the frame,M,2,1,47,
c9fdf703,,The elephant disappears to the left of the frame,M,2,23,47,
c28d81a9,,The cat slowly walks toward the plate of food,M,3,10,30,
c28d81a9,,The cat looks at another cat,M,3,13,22,
c83aa6a1,,The turtle straightens its body as it swims from a diagonal orientation,M,3,32,42,
c83aa6a1,,The turtle's flipper touches another turtle,M,3,35,39,
c83aa6a1,,The turtle swims over another turtle,M,3,35,58,
c097af8e,,The rabbit walks to the left,M,2,2,15,
c097af8e,,The rabbit turns away from the camera,M,4,13,19,
c097af8e,,The rabbit turns to the left,M,4,24,32,
c097af8e,,The rabbit turns towards the camera,M,4,43,52,
c097af8e,,The rabbit walks behind another rabbit to the right,M,6,64,80,
c097af8e,,The rabbit stares into the camera,M,4,77,90,
c097af8e,,The rabbit turns away from the camera,M,4,92,102,
c097af8e,,The rabbit walks to to the left,M,6,122,139,
c097af8e,,The rabbit looks throught the basket holes,M,6,143,171,
c818d30a,,The lizard turns around and starts running,M,2,22,33,
c818d30a,,The lizard starts running,M,1,26,33,
eaff3301,,The dog turns away from the camera and attacks another dog,M,1,2,13,
eaff3301,,The dog fights with another dog,M,1,13,53,
eaff3301,,The dog fights with another dog,M,2,13,53,
eaff3301,,The dog bites the neck of another dog,M,1,36,52,
eaff3301,,The dog disappears behind a tree,M,1,53,64,
eaff3301,,The dog disappears behind a tree,M,2,49,60,
eaff3301,,The dog stands up and attack another dog,M,2,74,77,
eaff3301,,The dog stands up and attack another dog,M,1,74,77,
eaff3301,,The dog stands upright on its back legs,M,1,147,152,
eaff3301,,The dog stands upright on its back legs,M,2,148,152,
eaff3301,,The dog stands upright on its back legs,M,1,168,174,
eaff3301,,The dog stands upright on its back legs,M,2,168,174,
fe6a535a,,The birds goes behind another bird,M,1,4,9,
fe6a535a,,The bird jumps on the wooden stick,M,2,23,25,
fe6a535a,,The bird drops down from the wooden stick,M,1,37,40,
fe6a535a,,The bird drops down from the wooden stick,M,2,48,50,
fe6a535a,,The bird jumps on the wooden stick,M,2,70,73,
fe6a535a,,The bird jumps up and sits on the edge of the water container,M,1,55,68,
fe6a535a,,The bird bends down its head and looks down,M,1,87,93,
fe6a535a,,The bird turns around and looks to the left,M,2,91,104,
fe6a535a,,The bird turns around and looks to the right,M,1,141,147,
fe6a535a,,The bird drops down from the wooden stick,M,1,286,290,
fe6a535a,,The bird jumps on the wooden stick,M,2,263,266,
e1c48bdd,,The panda goes near the bowl and stands with its hands on the bowl,M,3,3,20,
